tweet_id,username,tweet,location,hashtags,retweet_count,favorite_count,user_followers,user_following,sentiment,deaths,covid_phase,tweet_date
3a4270dc-1a16-48e8-a85e-d9890996836d,abryant,Staying home to prevent the spread of the virus Rule sometimes half.,Nevada,#lockdown,99,438,1635,4664,negative,1732,Early outbreak,2020-02-17
72e415c5-73e4-4eba-ab64-82997934a312,stewartshannon,Long COVID affecting many people Case Republican name heart.,Alaska,#covid19,566,430,2776,1665,negative,743,Vaccine development,2021-05-08
b39d5ff1-eb33-4d68-bbee-8bad37abc1fe,oparker,Impact of COVID-19 on the healthcare system Provide miss position concern.,Montana,#quarantine,26,489,8237,2069,neutral,172,Vaccine rollout,2021-07-26
afb9aee3-fac9-4144-b111-1cddcc28e1b4,johnwoods,Long COVID affecting many people Answer throw build real.,Georgia,#lockdown,552,777,9435,968,neutral,856,Second wave,2020-08-27
4475b93a-67ea-4fcf-a00f-4b260caafb97,byoung,The new variants of the virus are concerning Best hit accept claim beyond.,Connecticut,#quarantine,99,721,3981,3453,neutral,646,Vaccine development,2021-05-29
98396cb7-b461-4e8f-a48c-59ffe7cf3cd9,paynerick,The number of COVID-19 cases is rising Floor who she inside somebody month.,Alabama,#quarantine,35,870,1961,1682,neutral,1218,Vaccine rollout,2021-07-14
9449f811-acad-46e9-9d01-62b0ddaca85b,gjensen,Lockdown measures to curb the pandemic Quite care result technology wide.,Arizona,#pandemic,907,158,512,4097,positive,1654,Lockdown implementation,2020-05-17
60d3510a-d558-4fbc-97d6-e5a8e28c0346,pmurphy,Lockdown measures to curb the pandemic Car heart hold above month accept myself night.,Utah,#pandemic,994,599,6477,1211,negative,278,Vaccine development,2021-06-01
f7a60346-9048-4edf-b26f-c05af9ef1852,samuel06,The new variants of the virus are concerning Figure office huge scientist.,Maryland,#pandemic,906,926,1187,4907,neutral,978,Lockdown implementation,2020-05-03
a3457bb8-28f8-4be8-976f-d05ca9710e49,matthewrussell,Long COVID affecting many people Plant at court.,New Hampshire,#pandemic,755,69,2556,4597,negative,861,Lockdown implementation,2020-04-30
85df4f91-1296-4c80-afe6-2cef61c37f23,ocoffey,Long COVID affecting many people Provide current fact career.,Utah,#pandemic,916,169,9525,3907,neutral,191,Vaccine development,2021-01-18
46ab39d0-7192-4d67-891f-ebde4334bf5b,ocooper,Wearing a mask to reduce the risk of infection Arm security lot.,Hawaii,#quarantine,622,653,735,2581,negative,1676,Vaccine development,2021-06-09
4477432d-5e84-44a3-9634-4f0ba27f7f8f,william49,Returning to normal life after the pandemic Purpose eat detail amount understand.,Mississippi,#covid19,299,431,8921,4072,neutral,1751,Second wave,2020-07-26
cba3641b-b5d6-4bf6-b5cc-9b9bcfe07826,karina09,The number of COVID-19 cases is rising Never agree I become want clear from world.,Texas,#pandemic,993,137,4770,391,neutral,4554,Post-lockdown recovery,2020-10-02
28fb0498-d98a-4e22-9342-25eedcc02acf,bparker,Impact of COVID-19 on the healthcare system Something agent require join century.,Wisconsin,#covid19,898,78,162,4659,negative,1387,Post-lockdown recovery,2020-12-24
557099cb-b61d-44c1-b4a0-679fee55ebc7,creed,Impact of COVID-19 on the healthcare system Among and as knowledge ability.,Wisconsin,#lockdown,301,470,294,568,neutral,1899,Vaccine rollout,2021-08-11
3b2f92ce-1556-4045-a98b-79e5e78606e3,monroesherry,The COVID-19 pandemic is impacting our lives Food father recognize simple budget wind least story.,Tennessee,#pandemic,152,62,1693,3456,positive,1300,Second wave,2020-08-29
03cba3e2-0f79-4c9c-b48f-0bce8d5611ce,andreawalker,The number of COVID-19 cases is rising Relationship everything hold foot explain.,Arizona,#lockdown,15,977,7303,2247,neutral,778,Early outbreak,2020-03-23
2ef5ac15-22da-4c64-ae78-ee5b258b45b0,twilliams,The economy is struggling during the pandemic That east security ever prepare.,Maryland,#covid19,297,319,407,4044,negative,1520,Early outbreak,2020-02-25
fa11da03-dc93-4227-8518-e9158c393566,shelley73,Mental health challenges during the pandemic Treatment time response beyond.,West Virginia,#vaccine,149,14,6219,2122,positive,741,Second wave,2020-07-26
a8432fb8-e7f2-429d-b1f2-c32f481668b8,dayvalerie,Getting vaccinated to protect ourselves and others Head region realize address.,Arizona,#pandemic,79,765,1778,2145,neutral,1677,Lockdown implementation,2020-04-11
134088c8-84f6-483d-bdba-42438b58f2c9,thomashall,Returning to normal life after the pandemic Blood return stop parent enough.,Delaware,#quarantine,229,938,8584,895,positive,450,Post-lockdown recovery,2020-10-12
aa2ce624-25b8-4b0d-bbd7-b39845ab5230,fryecaroline,Staying home to prevent the spread of the virus Color write PM goal sound wind.,Alaska,#covid19,94,842,1690,1176,negative,418,Lockdown implementation,2020-06-23
a0b2281e-95dd-467f-ae14-65e0fe90101f,harringtonmarcus,Wearing a mask to reduce the risk of infection Although trial question wall data phone pick.,Kentucky,#vaccine,687,616,5291,472,negative,1128,Vaccine rollout,2021-08-04
36b12c3a-fb13-47bc-a7e4-6c20e1041eab,dnguyen,The new variants of the virus are concerning Herself address audience training big.,Alaska,#quarantine,792,810,9632,1075,neutral,1381,Lockdown implementation,2020-06-27
07eed0f4-16c8-4192-9098-19c8adecb984,jennifer45,COVID-19 restrictions are easing Everyone ahead environment not book huge professional.,South Dakota,#lockdown,715,549,2319,3633,neutral,1009,Second wave,2020-08-09
94eb502c-6dff-41f0-a4ab-81daa767261f,kristywoods,The economy is struggling during the pandemic Music modern stage agent suffer research top.,Utah,#lockdown,310,295,3474,186,negative,763,Vaccine rollout,2021-08-29
de2338de-c0b5-40e1-9749-0e4dd4010d7f,williamsmichelle,COVID-19 restrictions are easing Serve water some involve campaign type.,New York,#quarantine,300,73,7171,2905,positive,2133,Vaccine rollout,2021-08-22
c1eddbb9-441f-4648-9054-9262d404ba29,rhunt,Vaccine hesitancy among the population Similar various especially will why.,Kentucky,#lockdown,292,56,9543,1723,positive,234,Post-lockdown recovery,2020-12-19
c990cfe9-6647-4671-9057-a3a8f2785501,uroberts,Wearing a mask to reduce the risk of infection Box body author step.,Montana,#covid19,593,241,429,3751,neutral,939,Early outbreak,2020-01-31
977c24f5-541f-4151-9d5a-2145a2d96311,cgolden,COVID-19 restrictions are easing Bag public last back skill.,North Carolina,#quarantine,35,220,4635,4187,positive,165,Vaccine development,2021-03-24
62d6d5d1-32c3-4725-96eb-bf16aff74ed1,fgonzalez,Mental health challenges during the pandemic Training newspaper research catch expert.,New York,#covid19,663,448,2655,3336,neutral,3472,Lockdown implementation,2020-05-07
e8503aa2-169b-4802-9143-7bbf4a3fb608,robert78,Lockdown measures to curb the pandemic Decision party might determine democratic same area.,Minnesota,#lockdown,500,343,4412,2389,negative,1304,Post-lockdown recovery,2020-10-06
b94f408d-f7c5-4530-bdea-4c11edaa6015,jennifersnow,Social distancing to slow the spread Actually range even activity mother skill.,Massachusetts,#covid19,954,694,4739,1161,neutral,1178,Early outbreak,2020-03-30
e25172d5-2807-44b7-b1e0-0def3a80000a,bbailey,Wearing a mask to reduce the risk of infection Even police century young debate idea trial.,New Jersey,#lockdown,725,84,4733,3119,positive,1257,Vaccine development,2021-02-08
22d76aec-0ce1-45a7-8f2f-625ef0a36d0b,timothy50,COVID-19 restrictions are easing Young visit remember push nature cost.,New Hampshire,#lockdown,583,338,1445,1750,positive,1656,Second wave,2020-07-03
f92e99a9-6d2d-47bc-8331-fdb4aee014f6,wardkaitlyn,Lockdown measures to curb the pandemic Right out example doctor campaign.,Maine,#pandemic,445,245,8375,2672,positive,1255,Vaccine rollout,2021-11-26
06f831a7-36c6-4c9d-ac94-eea0cc265bd7,larmstrong,COVID-19 restrictions are easing Radio treat board ready why property.,North Dakota,#quarantine,123,210,4823,2428,negative,862,Vaccine development,2021-05-20
3929205c-26f4-4a0f-88ec-2230b96e6103,tracijimenez,COVID-19 restrictions are easing Keep piece book against agreement stuff free big.,Delaware,#vaccine,815,146,8501,98,positive,574,Early outbreak,2020-01-29
a7bbc580-72da-4892-9726-139449bf8d1e,umiller,The new variants of the virus are concerning Two third night rate according.,Arizona,#lockdown,123,84,6354,330,negative,861,Second wave,2020-08-13
43208f6e-279f-4ceb-b5aa-5e5ec5228fa9,leslie21,Social distancing to slow the spread Mean thought character put heavy certainly herself.,Idaho,#lockdown,517,373,1002,221,neutral,1047,Early outbreak,2020-01-27
9cc4620e-185d-42c4-8127-0ea045762694,michaelroberson,Vaccine hesitancy among the population Reality season forward worker threat hear.,Vermont,#pandemic,261,45,1059,2314,neutral,1527,Second wave,2020-07-21
0511b121-c59d-44ed-b041-7459dd943d49,bsmith,Mental health challenges during the pandemic Sell party science smile.,Washington,#vaccine,893,16,1178,4274,negative,229,Vaccine development,2021-04-04
c876fd3e-ed3a-4f01-abc7-9f2c31c3d31b,jamie55,The economy is struggling during the pandemic Kind either community eye growth.,Maine,#pandemic,259,424,4971,4111,negative,953,Vaccine development,2021-03-19
7884dd57-87f7-460d-8ca2-aadc04ae785e,fcampbell,COVID-19 restrictions are easing Food two language consider individual question then.,Maine,#lockdown,90,276,2381,3673,negative,1684,Vaccine development,2021-03-12
4dd07f79-1dd2-4ed5-bb02-7d278b05e70a,nicole59,Mental health challenges during the pandemic Apply toward image old recent arm outside.,Maine,#quarantine,144,805,9170,1753,negative,1877,Second wave,2020-07-02
2f73ecf8-f31a-4b4f-bcdf-3b691706635e,qreed,Returning to normal life after the pandemic Production dark measure drive.,Oklahoma,#pandemic,90,340,461,2668,positive,68,Lockdown implementation,2020-06-13
3c33df5e-256a-4841-9e02-223529416cb9,dayers,Long COVID affecting many people Truth speak about key list.,Delaware,#pandemic,302,101,1268,921,positive,652,Second wave,2020-09-09
80658652-f82a-47ab-9ab1-5c64937ae140,chenmichelle,Wearing a mask to reduce the risk of infection Must whatever certain himself.,Alaska,#pandemic,544,26,2373,2981,negative,1874,Lockdown implementation,2020-04-14
26695d4e-7849-40b2-b910-b92ae2c3f6f4,kimberly00,Mental health challenges during the pandemic A choice face now reveal often.,Idaho,#pandemic,280,800,648,3587,positive,1345,Early outbreak,2020-01-22
4050f7bf-3f58-4f5e-99d4-76bd697d9921,lloydjoshua,Social distancing to slow the spread Like media program method chance receive party.,Pennsylvania,#lockdown,779,930,3020,3088,positive,1876,Early outbreak,2020-02-14
83983700-7cb3-436b-81b4-7a5d3e0f7717,martinezpamela,Wearing a mask to reduce the risk of infection Hot husband director professor institution effort.,California,#pandemic,146,502,7136,2802,positive,2539,Vaccine development,2021-01-08
9a8e3f0c-8a61-4869-b1f4-5ff461aac084,anthonycarlson,The COVID-19 pandemic is impacting our lives Position authority believe by law continue.,California,#covid19,860,29,3301,3089,positive,2060,Lockdown implementation,2020-06-06
f3813054-34b8-4e14-921f-ceda00c414ba,michael44,Getting vaccinated to protect ourselves and others Page company focus themselves.,North Dakota,#quarantine,597,699,5690,4144,negative,1838,Early outbreak,2020-03-26
eb2ab524-d888-4b7a-9571-7a80dd9bffe4,lesliedavis,Social distancing to slow the spread War find rock series success information.,Ohio,#vaccine,882,120,3139,4701,positive,866,Second wave,2020-08-24
79bea76d-e8fc-4b0b-b521-a60c23852161,amy62,COVID-19 restrictions are easing Church student argue eight usually nation.,Tennessee,#lockdown,341,420,1077,2423,neutral,103,Vaccine development,2021-01-03
851e889f-d068-4347-be03-c297bef975ae,rodriguezkatherine,Social distancing to slow the spread Baby all partner mention.,Oregon,#quarantine,129,293,5597,1317,positive,624,Lockdown implementation,2020-06-01
8ae5952c-0411-4531-b430-969c90ccfa40,elizabeth88,Returning to normal life after the pandemic Think camera notice Mrs enough.,Arkansas,#pandemic,657,268,2515,3006,negative,1033,Post-lockdown recovery,2020-10-11
1bd74bd5-d062-4554-bba7-df0ff170cbe5,alexanderlambert,Getting vaccinated to protect ourselves and others Child better raise over loss green often.,Wisconsin,#pandemic,728,211,7178,4756,neutral,811,Second wave,2020-08-14
ce120bc0-8b52-44a3-8c5a-74ff746a1247,caleb11,Wearing a mask to reduce the risk of infection Community with conference key issue hour wide.,Alabama,#vaccine,583,2,7147,1540,negative,210,Post-lockdown recovery,2020-10-14
4ed60e20-6f54-42fe-bc1e-4ef1942da815,hannahjones,Wearing a mask to reduce the risk of infection Word majority whatever.,Iowa,#quarantine,543,89,3350,3546,positive,740,Early outbreak,2020-03-29
ed6954d0-d5ac-4bec-b1a1-c4fb4cdf10bb,leeelizabeth,The COVID-19 pandemic is impacting our lives Any partner work rise daughter quite describe.,Massachusetts,#covid19,676,115,5685,3344,negative,118,Second wave,2020-09-28
89742305-9f72-4528-98c1-b905037f7eb2,kelly37,Wearing a mask to reduce the risk of infection Later step character.,Missouri,#pandemic,442,16,3934,1965,positive,668,Post-lockdown recovery,2020-12-14
d521e098-8265-49de-8c35-b305b09410ea,russell62,Returning to normal life after the pandemic Wear partner professor course level anything beyond.,Virginia,#covid19,252,114,5742,65,positive,1090,Early outbreak,2020-01-30
71f868ef-b5fe-4464-a75d-ac83e8477ae9,nlopez,Mental health challenges during the pandemic Himself enter whether the old though choose others.,Alaska,#covid19,897,213,1384,917,negative,1803,Early outbreak,2020-02-26
724ad19d-0dab-4810-8218-836ea5dd1e43,ydawson,Returning to normal life after the pandemic Medical occur something size thought PM nice.,Connecticut,#lockdown,985,816,3017,4962,neutral,200,Lockdown implementation,2020-06-07
33134243-414b-45ba-ba95-347d5d6d4315,qharrell,Getting vaccinated to protect ourselves and others Ahead various huge professional reduce.,South Dakota,#vaccine,977,417,9450,3063,negative,1206,Post-lockdown recovery,2020-12-01
1049eac9-078c-4931-ab03-3ad710a11117,ahunter,Getting vaccinated to protect ourselves and others Accept wait short animal president quickly peace bed.,Indiana,#covid19,375,184,4376,2782,neutral,191,Early outbreak,2020-01-25
85c91261-4345-4bc2-a1c6-7f0785596a89,jonathan22,The COVID-19 pandemic is impacting our lives To tell certainly economic.,Idaho,#quarantine,372,734,8243,3930,positive,1257,Vaccine rollout,2021-08-08
dbac4ae5-9287-4317-a99d-8a81ed146a6c,michael08,Social distancing to slow the spread Anything great usually participant small manage car.,Delaware,#lockdown,432,966,713,3935,neutral,1645,Second wave,2020-09-29
aac83458-0997-43d8-9716-187d35d0f12e,rileyheidi,Lockdown measures to curb the pandemic Wife trip morning their land animal while.,Wisconsin,#covid19,573,807,6994,4037,positive,1465,Vaccine rollout,2021-10-08
07fd2b22-4940-49f4-b7e2-c5e9c23eff00,kaitlin82,Impact of COVID-19 on the healthcare system Involve hospital character address ground.,Pennsylvania,#pandemic,431,509,6445,4944,neutral,609,Vaccine development,2021-01-03
c44ad66a-e248-4d96-9955-b07be5a09794,oward,Vaccine hesitancy among the population Mind traditional sound personal beyond bill.,Nebraska,#lockdown,855,404,6188,1705,negative,1251,Early outbreak,2020-01-16
075d89ca-694d-4b4a-ae1b-9d24ebb4c00e,jordanmark,Wearing a mask to reduce the risk of infection Range speak color land follow no add.,Colorado,#covid19,891,437,2787,1959,positive,1132,Post-lockdown recovery,2020-10-03
1ee7f577-51fc-4c71-ada6-c8b2b4160288,jasminepittman,Staying home to prevent the spread of the virus Force organization size challenge if hot.,Alabama,#quarantine,272,767,2294,1672,positive,623,Vaccine development,2021-02-15
4eb1b3c2-eb32-4ec9-8a67-388c57df4bd5,shieldsmelissa,Mental health challenges during the pandemic Treat soon girl account study.,Wisconsin,#lockdown,11,603,7325,22,negative,1976,Second wave,2020-07-18
69c09d30-14aa-4f9c-a7a6-329ec081ab52,william56,The economy is struggling during the pandemic Game artist money week return create place major.,Arkansas,#lockdown,700,835,1874,4072,negative,108,Second wave,2020-08-26
da303923-8ab2-4f4a-a0a4-da1616731d0a,ngarner,The economy is struggling during the pandemic Reveal election pattern special keep company leader.,Louisiana,#pandemic,521,188,254,4386,positive,541,Second wave,2020-08-25
6f24fe19-95eb-442c-bcf2-aa8c0775ba5f,mikewilliams,Returning to normal life after the pandemic Prevent certainly research read friend this environmental.,Maryland,#vaccine,394,433,8037,1643,positive,746,Vaccine development,2021-04-22
ef551316-9ead-4bfa-b001-ea9b16db449a,cuevasnicole,Staying home to prevent the spread of the virus Create wind capital yes guy security card.,Georgia,#pandemic,802,519,789,83,positive,1300,Vaccine rollout,2021-09-23
4e12d907-192c-4625-8857-fc583f649b45,greg10,Getting vaccinated to protect ourselves and others Increase soldier read read bag.,Florida,#lockdown,708,456,7159,3849,negative,1369,Vaccine rollout,2021-11-29
d53f33e1-c0da-4803-b75a-65c7f77d51e7,shannontaylor,Social distancing to slow the spread Congress born science sort off.,Alabama,#vaccine,949,918,1565,631,neutral,1873,Early outbreak,2020-03-01
c0cd460a-c17b-467a-b7c8-e534bbc98744,fishermadison,Returning to normal life after the pandemic Forward ago alone summer particularly.,North Carolina,#vaccine,885,132,6176,3542,negative,1096,Post-lockdown recovery,2020-12-27
ed6d2ee9-4c96-4f8e-bb8e-2dd450ca282f,yking,Returning to normal life after the pandemic Mother laugh performance let while.,California,#quarantine,385,565,9065,4949,positive,753,Second wave,2020-08-25
04d87ba3-7967-4330-8a13-979307cf11e0,dwhite,COVID-19 restrictions are easing Question management central.,Missouri,#vaccine,464,1000,4191,3129,neutral,275,Post-lockdown recovery,2020-10-25
fc17907e-18e8-485f-a7e7-68a0ebabc277,hartmichael,Mental health challenges during the pandemic Side summer public consider tend know summer.,Illinois,#quarantine,271,383,9203,999,neutral,895,Vaccine development,2021-04-29
bc212b83-fe6a-404a-8193-aea67905649c,christian19,Social distancing to slow the spread Walk customer black.,Hawaii,#vaccine,485,946,7494,3281,neutral,1790,Vaccine rollout,2021-07-19
f1f051c5-56bd-4ed7-9428-e35bb34fc695,robertjarvis,Wearing a mask to reduce the risk of infection Land open effect second finally trial.,New York,#pandemic,231,544,8090,2451,positive,2082,Vaccine rollout,2021-08-31
86b56c8d-cb68-47b8-b3aa-0d7b183f071b,david84,COVID-19 restrictions are easing Morning Democrat many.,Iowa,#vaccine,371,294,7414,2980,negative,1756,Vaccine development,2021-06-04
a82b8f4a-725c-42c7-a5b3-ab82ae5e45a4,emily13,Social distancing to slow the spread Laugh still rest season.,Tennessee,#covid19,342,460,5860,4234,neutral,192,Vaccine development,2021-06-29
22e1ca9f-a826-4b53-b6af-4a3bc56e1972,evansdonna,Social distancing to slow the spread Process old for.,Georgia,#lockdown,294,447,4703,2280,neutral,1140,Vaccine development,2021-04-08
94b050d9-2379-4c0f-8095-b8c60e24d4c4,erik08,Staying home to prevent the spread of the virus Citizen benefit prevent away.,Wyoming,#vaccine,605,500,3077,1515,neutral,1931,Early outbreak,2020-01-15
a6ba517b-7d97-49be-b7f5-b879451d69d0,whitejill,Returning to normal life after the pandemic Should good close bar prevent week address.,Oregon,#quarantine,546,338,8914,4801,negative,20,Second wave,2020-09-12
72d18975-5c80-4f56-aae1-fa77a692a111,williamsjared,The economy is struggling during the pandemic A experience huge per adult.,Alabama,#covid19,388,410,4927,2649,positive,659,Post-lockdown recovery,2020-12-04
8e9c2ada-193e-4fe7-900e-9a8d6e1c81e7,wallacelaurie,COVID-19 restrictions are easing Expert pressure plan drug.,Idaho,#vaccine,107,355,6267,1518,negative,460,Second wave,2020-08-25
d8285204-4fd3-45e6-a14e-42dc9d5c94fd,richard96,Returning to normal life after the pandemic Kitchen break test during defense.,Louisiana,#lockdown,575,809,6625,1624,neutral,1201,Post-lockdown recovery,2020-11-21
f2ffd35e-e7e9-47c0-ae89-ab2914e3419d,michaelalee,The economy is struggling during the pandemic Rise whose look skin head stay.,Maine,#vaccine,170,82,6192,3074,neutral,525,Lockdown implementation,2020-06-03
908f8a53-f985-4b2b-9b3a-849c45af415f,brooksgeorge,Lockdown measures to curb the pandemic Ahead task last identify.,Delaware,#vaccine,610,190,5144,3277,negative,1473,Early outbreak,2020-02-16
d45fc356-4c44-43a8-9f93-3607ad3dcaff,christensendaryl,COVID-19 restrictions are easing Cup television daughter budget.,Hawaii,#lockdown,735,632,7556,3876,positive,636,Lockdown implementation,2020-05-08
3e1b4fea-8c2f-484d-9239-f5e39a88da65,woodscarol,Impact of COVID-19 on the healthcare system Interesting suffer action occur take land four prove.,Nevada,#quarantine,816,266,9989,4009,negative,1109,Lockdown implementation,2020-05-18
61f9ada8-488a-44ac-8163-612510dfbce4,richardbyrd,Lockdown measures to curb the pandemic Call difference feeling almost create popular.,Florida,#lockdown,131,700,403,2929,negative,887,Vaccine rollout,2021-12-17
61a60315-4a69-4589-b9c8-14091e5d46d6,aliciasloan,Staying home to prevent the spread of the virus Write smile of north.,Pennsylvania,#quarantine,887,357,4140,1609,negative,574,Post-lockdown recovery,2020-11-22
92204b0b-6333-4860-a0bd-b8738c8e8456,amber79,Wearing a mask to reduce the risk of infection Mouth point kind idea address try store.,Michigan,#pandemic,976,804,4157,4143,positive,725,Early outbreak,2020-02-01
28f707e2-75d7-41d0-9a61-1446993bbc78,tiffanysellers,Long COVID affecting many people Suggest and pass some environment result well.,Texas,#covid19,429,208,370,350,positive,884,Post-lockdown recovery,2020-12-22
00169b78-1837-465a-80ae-f57016b2ad88,qcherry,Staying home to prevent the spread of the virus Fall team word degree.,Georgia,#quarantine,538,284,7912,947,neutral,868,Lockdown implementation,2020-06-06
9934a717-25a6-4278-bd75-7a4a99f98145,maria64,Mental health challenges during the pandemic Eye turn participant least light.,Louisiana,#lockdown,568,879,1042,2195,negative,491,Vaccine development,2021-03-29
cc5f9a3f-74af-435a-942e-cd6f3b16e882,austinalexis,Lockdown measures to curb the pandemic Student protect region cause sing everything.,Missouri,#lockdown,912,801,8682,4511,neutral,1726,Vaccine development,2021-05-20
da3b0b34-97f1-42c6-9a1e-c62efb754bd8,duranjames,Impact of COVID-19 on the healthcare system Direction financial back subject guess decade.,Hawaii,#pandemic,835,762,4726,1774,negative,1056,Post-lockdown recovery,2020-12-01
71761b85-bf14-40c3-bafa-df58644f5bb7,nicholascombs,Wearing a mask to reduce the risk of infection Physical since able nation.,Alabama,#quarantine,651,199,653,4631,neutral,1839,Post-lockdown recovery,2020-12-13
9b41bddf-c28d-4f98-806a-a705d5602f0f,sextonjoyce,Staying home to prevent the spread of the virus Behavior admit maybe article.,Delaware,#pandemic,866,209,4093,4807,negative,252,Vaccine rollout,2021-09-05
9965c308-25e9-4708-9468-af855b0c38b7,mary69,Lockdown measures to curb the pandemic Remain total laugh day difficult wait.,Mississippi,#vaccine,576,36,6028,4314,neutral,1322,Vaccine rollout,2021-10-19
d0970e65-70e8-4ea8-aec8-e61da29427ff,joseph53,Getting vaccinated to protect ourselves and others Race message place region staff yeah simply they.,Maine,#vaccine,50,568,3199,1100,positive,1702,Second wave,2020-07-10
aa0cffa7-9e05-4e24-83c6-bfe5e970f02d,carolyn51,Impact of COVID-19 on the healthcare system Ten behind place require.,Iowa,#pandemic,970,13,4769,4674,neutral,828,Lockdown implementation,2020-06-01
14dfa8e9-bfad-44a9-b8bf-ef0aa775cb05,davidmay,Lockdown measures to curb the pandemic Protect area partner pressure necessary attack under.,South Dakota,#quarantine,824,372,7611,642,neutral,41,Second wave,2020-09-29
336e52b5-6ac8-48e2-b341-d899d7137976,billy39,The economy is struggling during the pandemic Particular property idea city.,Kansas,#vaccine,255,510,5506,264,neutral,495,Post-lockdown recovery,2020-11-07
13e4be46-d82a-4bf8-985e-45775efe9309,dramos,Impact of COVID-19 on the healthcare system Moment husband deal wide way.,Utah,#covid19,46,897,3695,4064,neutral,1163,Vaccine rollout,2021-12-18
7e39b05e-f0ec-4954-bd2f-606356804bbd,uroy,Getting vaccinated to protect ourselves and others Outside husband service tend general weight magazine condition.,Illinois,#lockdown,141,931,5676,113,negative,1299,Lockdown implementation,2020-06-25
762133ee-ea50-492e-8471-00527b079859,carrlisa,Long COVID affecting many people Hotel pretty tough serve hit beat recently.,South Carolina,#vaccine,290,30,510,3595,negative,126,Vaccine development,2021-02-02
45b75892-67f7-4e1c-bedc-3cdf8eb20982,evansethan,Vaccine hesitancy among the population Skill take art note.,Utah,#quarantine,173,170,8276,2861,positive,223,Early outbreak,2020-01-04
b75ad68e-018b-47f8-a0d3-fcd7f96019ea,bryan49,Returning to normal life after the pandemic Just yes apply election wait this down.,West Virginia,#covid19,61,818,2093,4724,positive,331,Vaccine development,2021-02-16
8196ad2b-f2a6-4fa7-8a37-48acdfabe751,gibsonjimmy,The new variants of the virus are concerning Interview couple fire bed maybe.,North Carolina,#vaccine,914,39,1420,925,neutral,704,Vaccine rollout,2021-09-10
7498b057-a3c5-429a-ad02-0c0a06ed9b21,valeriehayes,Getting vaccinated to protect ourselves and others Hot season cover far fire.,New Jersey,#covid19,488,274,13,3520,positive,776,Post-lockdown recovery,2020-12-05
27f72755-c8e6-41c5-9c30-cfa7c965acb8,knelson,Wearing a mask to reduce the risk of infection Eight early product head other work alone.,Delaware,#covid19,294,537,4668,561,negative,595,Lockdown implementation,2020-06-02
f444a0c9-2bc6-4773-b257-f87c9840cdab,salvarado,The economy is struggling during the pandemic Truth relate list in line I even.,Maine,#pandemic,872,6,8530,1818,positive,1938,Vaccine development,2021-04-16
4642ad16-6383-4d57-89ea-5fc9996d7c51,felicia13,Long COVID affecting many people Really place pick sort land case remain.,New York,#lockdown,800,684,8368,4663,positive,240,Lockdown implementation,2020-05-25
54086d41-51df-4edd-8981-efe1670d5f0d,vchapman,Staying home to prevent the spread of the virus Coach focus camera color across really seven compare.,Kentucky,#lockdown,996,663,6617,1248,neutral,631,Vaccine rollout,2021-10-03
fb29973a-794d-44dd-ab09-037e70b319e7,angela74,Returning to normal life after the pandemic Office water short project now.,Connecticut,#quarantine,127,27,6779,1756,negative,64,Vaccine rollout,2021-08-18
7eab10eb-7d3c-4f85-8a17-1bafffad9ead,mary70,Lockdown measures to curb the pandemic Why while clearly fight physical feel.,Delaware,#covid19,968,218,6590,2521,positive,1630,Vaccine development,2021-04-12
18cf74de-c0d8-4ec2-8b6e-fd29324a55de,deannabray,The COVID-19 pandemic is impacting our lives Skin charge guy reality herself positive board cover.,Ohio,#vaccine,354,373,6443,183,neutral,553,Vaccine rollout,2021-12-09
12cd9f48-5530-489d-af11-cb8102741b01,pwilliams,The new variants of the virus are concerning Win eat building because president.,New York,#lockdown,177,963,4638,4454,neutral,2669,Vaccine development,2021-01-02
7c1939a7-f29a-40d6-b203-903dad4b7b76,martinezdavid,The economy is struggling during the pandemic Kind know individual above.,North Carolina,#covid19,556,885,7420,4042,negative,1156,Lockdown implementation,2020-06-10
932f7239-fff7-4433-8b92-5771d0c3b088,rfriedman,Impact of COVID-19 on the healthcare system Picture to no community.,Massachusetts,#lockdown,374,985,2977,3804,positive,1723,Vaccine rollout,2021-08-03
bc7cc9a2-95d7-46da-9566-a24dbbd80aae,carlos15,Getting vaccinated to protect ourselves and others Note different yeah anything.,New Jersey,#lockdown,808,83,2363,2639,neutral,727,Post-lockdown recovery,2020-10-18
9f026483-e634-459e-96e9-8d5f9e80b8c1,misty46,Lockdown measures to curb the pandemic Anything family relationship recently too.,Kansas,#lockdown,611,997,715,714,negative,412,Early outbreak,2020-01-16
251901f6-8015-4904-bf3a-bdd541457c73,walkerjohn,The number of COVID-19 cases is rising Amount safe inside.,Pennsylvania,#covid19,937,722,7406,4069,positive,1419,Early outbreak,2020-01-08
6a9e7eb3-90d7-4a1c-8dcd-e0a0daaaecb6,susandavis,Mental health challenges during the pandemic Hit spend daughter kitchen herself man trouble skin.,Virginia,#lockdown,243,888,7734,125,positive,715,Second wave,2020-09-08
95cc6670-b239-4e19-ad6c-4420ba18cc44,leslie25,Vaccine hesitancy among the population Add involve in account throughout.,New Jersey,#quarantine,3,612,7309,4413,negative,1170,Post-lockdown recovery,2020-10-30
5a5a89b4-715b-4616-9109-09a88c07a555,karencantu,The new variants of the virus are concerning Begin off serve.,Alaska,#lockdown,862,948,8376,3039,positive,468,Early outbreak,2020-01-16
